streptococcus pneumoniae
streptococcus pneumoniae
mycobacterium tuberculosis
escherichia coli
acidibacillus ferrooxidans
candidatus nomurabacteria
staphylococcus aureus
planococcus rifietoensis
streptococcus equi
streptococcus pneumoniae
streptococcus pneumoniae
salmonella enterica
streptococcus pneumoniae
salmonella enterica
neisseria gonorrhoeae
acinetobacter baumannii
clostridioides difficile
kocuria palustris
escherichia coli
pandoraea sp
staphylococcus aureus
mannheimia haemolytica
mycobacterium tuberculosis
mycobacterium tuberculosis
escherichia coli
staphylococcus aureus
parcubacteria group
oleiphilus sp
salmonella enterica
neisseria gonorrhoeae
haladaptatus sp
 clostridium
streptococcus equi
streptococcus equi
enterococcus faecium
burkholderia ubonensis
streptococcus equi
clostridioides difficile
staphylococcus aureus
staphylococcus aureus
salmonella enterica
salmonella enterica
escherichia coli
staphylococcus aureus
listeria monocytogenes
enterococcus faecium
staphylococcus aureus
novosphingobium sp
staphylococcus aureus
streptomyces sp
staphylococcus aureus
shigella sonnei
streptococcus sp
streptococcus parasanguinis
bacteroides fragilis
staphylococcus aureus
streptococcus pneumoniae
pseudomonas aeruginosa
mycobacterium tuberculosis
listeria monocytogenes
acinetobacter baumannii
brucella ovis
vibrio cholerae
staphylococcus aureus
streptococcus pneumoniae
streptococcus pneumoniae
aeromonas veronii
acinetobacter baumannii
azotobacter chroococcum
escherichia coli
streptococcus pneumoniae
streptococcus pneumoniae
pseudomonas sp
staphylococcus aureus
leminorella grimontii
staphylococcus aureus
parabacteroides merdae
klebsiella pneumoniae
gilliamella apicola
streptococcus pneumoniae
marinobacter subterrani
coxiella burnetii
mycobacterium tuberculosis
staphylococcus aureus
mycobacterium tuberculosis
shigella sonnei
staphylococcus aureus
streptococcus pneumoniae
streptococcus iniae
streptococcus pneumoniae
methanosarcina mazei
neisseria gonorrhoeae
staphylococcus aureus
rhodococcus sp
yersinia rohdei
streptococcus pneumoniae
vibrio cholerae
staphylococcus aureus
aeromonas hydrophila
streptococcus equi
salmonella enterica
bacillus cereus
streptococcus pneumoniae
lactococcus raffinolactis
mycobacterium tuberculosis
cellulosimicrobium funkei
salmonella enterica
burkholderia ubonensis
brucella melitensis
bordetella pertussis
staphylococcus aureus
mycobacterium tuberculosis
francisella tularensis
streptococcus pneumoniae
thermosulfidibacter takaii
shigella sonnei
yersinia ruckeri
shigella sonnei
streptococcus pneumoniae
mycobacterium tuberculosis
mycobacterium tuberculosis
mycobacterium orygis
salmonella enterica
gordonia aichiensis
brucella abortus
streptococcus pneumoniae
streptococcus agalactiae
salmonella enterica
neisseria gonorrhoeae
escherichia coli
streptococcus pneumoniae
mycobacterium abscessus
salmonella enterica
streptococcus pneumoniae
streptococcus pneumoniae
streptococcus pneumoniae
escherichia coli
mycobacterium sp
achromobacter sp
serratia proteamaculans
helicobacter heilmannii
enterobacter cloacae
mycobacterium tuberculosis
shigella sonnei
candidatus moranbacteria
xylella fastidiosa
staphylococcus aureus
streptococcus pneumoniae
streptococcus pneumoniae
comamonas testosteroni
xanthomonas campestris
mycobacterium avium
mycobacterium tuberculosis
pectobacterium carotovorum
escherichia coli
gardnerella vaginalis
mycobacterium tuberculosis
 enterobacter
aeromonas sp
mycobacterium tuberculosis
acidithiobacillus thiooxidans
escherichia coli
staphylococcus aureus
campylobacter jejuni
streptococcus pneumoniae
salmonella enterica
escherichia coli
ruegeria atlantica
streptococcus pneumoniae
staphylococcus aureus
mycobacterium chelonae
alcanivorax nanhaiticus
mycobacterium tuberculosis
staphylococcus sp
mycobacterium tuberculosis
duganella sp
pseudomonas aeruginosa
bordetella bronchiseptica
streptococcus agalactiae
mycobacterium tuberculosis
burkholderia pseudomallei
lactobacillus rhamnosus
parcubacteria group
geobacillus sp
staphylococcus aureus
streptococcus ratti
bacillus aryabhattai
staphylococcus aureus
mycobacterium tuberculosis
leptolyngbya valderiana
salmonella enterica
mycobacterium tuberculosis
mycobacterium tuberculosis
geobacillus sp
mycobacterium tuberculosis
holdemanella biformis
streptococcus pneumoniae
sphingobium lactosutens
xylella fastidiosa
streptococcus pneumoniae
neisseria shayeganii
salmonella enterica
streptococcus suis
vibrio cholerae
parascardovia denticolens
plantibacter sp
actinomyces sp
burkholderia pseudomallei
salmonella enterica
enterococcus faecalis
myroides odoratimimus
lactobacillus paracasei
streptococcus pneumoniae
propionibacterium acnes
listeria monocytogenes
bordetella pertussis
asticcacaulis sp
acinetobacter baumannii
gemella bergeriae
pseudoxanthomonas sp
salmonella enterica
klebsiella variicola
acinetobacter sp
lactobacillus kunkeei
neisseria meningitidis
desmospora sp
prevotella salivae
hyphomonas beringensis
mycobacterium yongonense
mycobacterium tuberculosis
chlamydia trachomatis
mycobacterium tuberculosis
gluconobacter oxydans
escherichia coli
streptococcus agalactiae
salmonella enterica
helicobacter pylori
staphylococcus aureus
staphylococcus aureus
enterobacter hormaechei
lactobacillus delbrueckii
mycobacterium abscessus
shigella sonnei
streptococcus pneumoniae
acinetobacter baumannii
kingella kingae
neisseria meningitidis
streptococcus pneumoniae
comamonas testosteroni
paenibacillus durus
mesorhizobium sp
streptococcus pneumoniae
mycobacterium abscessus
neisseria meningitidis
streptococcus sp
propionibacterium acnes
streptococcus thermophilus
streptococcus pneumoniae
beggiatoa alba
staphylococcus aureus
salmonella enterica
escherichia coli
acinetobacter baumannii
pseudomonas syringae
agrobacterium radiobacter
streptococcus pneumoniae
salmonella enterica
listeria monocytogenes
enterococcus faecalis
streptococcus equi
neisseria meningitidis
staphylococcus aureus
parcubacteria group
mycobacterium tuberculosis
salmonella enterica
acinetobacter baumannii
actinobacteria bacterium
streptococcus pneumoniae
staphylococcus aureus
bordetella bronchiseptica
vibrio sp
bacillus cereus
flavobacteriaceae bacterium
gallibacterium salpingitidis
frigoribacterium sp
oribacterium asaccharolyticum
lactobacillus rhamnosus
neisseria meningitidis
escherichia coli
streptococcus pneumoniae
escherichia coli
staphylococcus aureus
streptococcus pneumoniae
acinetobacter baumannii
brucella abortus
yersinia mollaretii
staphylococcus aureus
paenibacillus sp
staphylococcus aureus
ehrlichia ruminantium
acinetobacter baumannii
parcubacteria group
bacillus cereus
listeria monocytogenes
salmonella enterica
streptococcus pneumoniae
escherichia coli
oribacterium sp
isosphaera pallida
pectobacterium carotovorum
methylobacterium platani
enterobacter hormaechei
streptococcus dysgalactiae
listeria monocytogenes
mycobacterium tuberculosis
neisseria gonorrhoeae
streptococcus pneumoniae
streptococcus pneumoniae
staphylococcus aureus
borreliella spielmanii
yersinia pestis
staphylococcus aureus
mycobacterium tuberculosis
escherichia coli
streptococcus pneumoniae
staphylococcus aureus
staphylococcus aureus
pseudomonas aeruginosa
staphylococcus aureus
mycobacterium sp
pseudomonas sp
bordetella pertussis
burkholderia pseudomallei
desulfatibacillum alkenivorans
bifidobacterium breve
nitrincola lacisaponensis
leptospira kirschneri
salmonella enterica
enterococcus faecalis
sphingopyxis sp
escherichia coli
mycoplasma mycoides
vibrio cholerae
xanthomonas citri
lactococcus garvieae
mycobacterium tuberculosis
streptococcus pneumoniae
salmonella enterica
neisseria meningitidis
acinetobacter baumannii
bacillus subtilis
streptococcus pneumoniae
escherichia coli
enterococcus faecalis
salmonella enterica
pseudomonas extremaustralis
haemophilus parainfluenzae
vibrio harveyi
burkholderia thailandensis
shigella sonnei
mycobacterium tuberculosis
salmonella enterica
neisseria meningitidis
bacteroides thetaiotaomicron
staphylococcus aureus
enterococcus faecium
mycobacterium tuberculosis
peptostreptococcus stomatis
staphylococcus aureus
candidatus levybacteria
streptococcus pneumoniae
ureaplasma urealyticum
francisella tularensis
staphylococcus aureus
prochlorococcus sp
escherichia coli
streptococcus agalactiae
streptococcus pneumoniae
streptococcus pneumoniae
staphylococcus aureus
leptospira interrogans
mycobacterium tuberculosis
mycobacterium tuberculosis
gluconobacter morbifer
streptococcus pneumoniae
pseudomonas aeruginosa
streptococcus pneumoniae
salmonella enterica
streptococcus pneumoniae
parcubacteria group
bifidobacterium angulatum
herbaspirillum seropedicae
escherichia coli
 haemophilus
streptococcus equi
francisella tularensis
pseudomonas aeruginosa
klebsiella pneumoniae
clostridioides difficile
staphylococcus aureus
lactobacillus hilgardii
escherichia coli
salmonella enterica
acinetobacter baumannii
streptococcus pneumoniae
mycobacterium tuberculosis
bacterium jgi
staphylococcus aureus
pseudomonas sp
streptococcus pneumoniae
vibrio parahaemolyticus
salmonella enterica
escherichia coli
chryseobacterium sp
bacteroides vulgatus
brucella suis
lactobacillus iners
escherichia coli
brucella abortus
streptococcus pneumoniae
staphylococcus epidermidis
streptococcus agalactiae
xanthomonas perforans
salmonella enterica
sulfurihydrogenibium azorense
enterococcus faecalis
shigella sonnei
sulfitobacter donghicola
listeria monocytogenes
candidatus nomurabacteria
acetobacter pasteurianus
delta proteobacterium
streptococcus pneumoniae
turicibacter sanguinis
salmonella enterica
pseudomonas sp
salmonella enterica
shigella sonnei
staphylococcus aureus
mycobacterium tuberculosis
streptococcus pneumoniae
campylobacter coli
mycobacterium tuberculosis
coxiella burnetii
streptococcus pneumoniae
pseudomonas avellanae
helicobacter bilis
staphylococcus aureus
staphylococcus aureus
streptococcus pneumoniae
bacillus subtilis
mycobacterium tuberculosis
streptomyces cyaneogriseus
streptococcus pyogenes
mycobacterium tuberculosis
salmonella enterica
lactobacillus plantarum
streptococcus pneumoniae
mycobacterium tuberculosis
salmonella enterica
salmonella enterica
clostridioides difficile
streptococcus pneumoniae
bordetella pertussis
streptococcus pneumoniae
lactococcus lactis
staphylococcus aureus
escherichia coli
stenotrophomonas maltophilia
salmonella enterica
rhodobacteraceae bacterium
mycobacterium abscessus
pseudomonas sp
enterococcus faecium
pseudomonas savastanoi
shigella flexneri
salmonella enterica
escherichia coli
staphylococcus aureus
lactobacillus fermentum
salmonella enterica
escherichia coli
salmonella enterica
enterococcus faecium
escherichia coli
streptococcus pneumoniae
streptococcus pneumoniae
bordetella pertussis
streptococcus pneumoniae
acinetobacter baumannii
staphylococcus aureus
caulobacter sp
escherichia coli
neisseria meningitidis
burkholderia multivorans
streptococcus pyogenes
streptococcus pneumoniae
mycobacterium tuberculosis
staphylococcus aureus
candidate division
brucella abortus
kocuria rhizophila
parasutterella excrementihominis
pseudomonas aeruginosa
helicobacter pylori
bacteroides stercoris
salmonella enterica
shigella sonnei
streptococcus agalactiae
escherichia coli
mycobacterium tuberculosis
campylobacter jejuni
campylobacter jejuni
mycobacterium tuberculosis
leptospira santarosai
shigella sonnei
streptococcus pneumoniae
salmonella enterica
lactobacillus helveticus
flavobacterium cauense
 clostridium
actinotignum schaalii
mycoplasma californicum
staphylococcus aureus
bacillus amyloliquefaciens
bacillus sp
escherichia coli
enterococcus faecalis
burkholderia calidae
streptococcus agalactiae
kordia algicida
campylobacter jejuni
salmonella enterica
pseudomonas syringae
salmonella enterica
candidatus thiomargarita
escherichia coli
streptococcus pneumoniae
mycobacterium tuberculosis
staphylococcus epidermidis
chlamydia psittaci
mycobacterium tuberculosis
bordetella pertussis
burkholderia pseudomallei
staphylococcus aureus
mycobacterium tuberculosis
streptococcus pneumoniae
salmonella enterica
staphylococcus aureus
acinetobacter baumannii
mariniradius saccharolyticus
mycobacterium tuberculosis
vibrio cholerae
escherichia coli
salmonella enterica
staphylococcus aureus
streptococcus pneumoniae
mycobacterium tuberculosis
mycobacterium tuberculosis
streptococcus mutans
staphylococcus aureus
geobacillus sp
streptococcus pneumoniae
streptococcus pneumoniae
vibrio parahaemolyticus
mycobacterium tuberculosis
candidate divison
staphylococcus aureus
mycobacterium abscessus
burkholderia pseudomallei
burkholderia pseudomallei
bacillus sp
salmonella enterica
aeromonas caviae
haemophilus influenzae
streptococcus pneumoniae
escherichia coli
salmonella enterica
yersinia enterocolitica
burkholderia pseudomallei
klebsiella pneumoniae
streptococcus pneumoniae
salmonella enterica
thermoplasmatales archaeon
staphylococcus aureus
leptospira interrogans
streptococcus pneumoniae
escherichia coli
bordetella pertussis
staphylococcus aureus
ralstonia sp
actinomycetaceae bacterium
mycobacterium tuberculosis
staphylococcus aureus
yersinia pestis
clostridioides difficile
vibrio parahaemolyticus
staphylococcus aureus
candidatus levybacteria
acinetobacter baumannii
streptomyces aureofaciens
staphylococcus aureus
edwardsiella sp
escherichia coli
ktedonobacter racemifer
flavobacterium sp
brucella sp
vibrio parahaemolyticus
xanthomonas citri
borrelia burgdorferi
streptococcus pneumoniae
mycobacterium tuberculosis
enterococcus faecium
pseudomonas aeruginosa
escherichia coli
streptococcus pneumoniae
streptomyces sp
escherichia coli
streptococcus pneumoniae
mycobacterium tuberculosis
staphylococcus aureus
candidatus carsonella
yersinia enterocolitica
vibrio metoecus
methylobacterium sp
salmonella enterica
xanthomonas axonopodis
neisseria gonorrhoeae
parcubacteria group
escherichia coli
burkholderia pseudomallei
streptococcus agalactiae
brucella melitensis
escherichia coli
mycobacterium tuberculosis
campylobacter coli
xenorhabdus sp
 clostridium
pseudomonas putida
pseudomonas amygdali
salmonella enterica
pseudarthrobacter siccitolerans
salmonella enterica
pseudomonas aeruginosa
staphylococcus aureus
staphylococcus aureus
bordetella pertussis
erythrobacter sp
acinetobacter baumannii
mycobacterium tuberculosis
enterococcus faecalis
escherichia coli
mycobacterium tuberculosis
streptococcus pneumoniae
escherichia coli
mycobacterium tuberculosis
streptococcus pneumoniae
corynebacterium sp
bartonella melophagi
escherichia coli
mycobacterium tuberculosis
shigella sonnei
propionibacterium acnes
staphylococcus aureus
streptococcus pneumoniae
klebsiella pneumoniae
streptococcus pneumoniae
pasteurella multocida
bacillus sp
streptococcus pneumoniae
burkholderia pseudomallei
salmonella enterica
vibrio cholerae
staphylococcus aureus
mycobacterium tuberculosis
micromonospora carbonacea
pseudomonas aeruginosa
acinetobacter baumannii
streptococcus pneumoniae
acinetobacter pittii
streptococcus pneumoniae
mycobacterium tuberculosis
enterobacter hormaechei
escherichia coli
erysipelatoclostridium ramosum
salmonella enterica
staphylococcus aureus
staphylococcus aureus
salmonella enterica
streptococcus pneumoniae
desulfosporosinus meridiei
staphylococcus aureus
escherichia coli
streptococcus pneumoniae
lactobacillus hominis
sphingopyxis sp
staphylococcus aureus
streptococcus pneumoniae
streptococcus pneumoniae
acinetobacter sp
mycobacterium tuberculosis
brucella melitensis
mycobacterium tuberculosis
streptococcus pneumoniae
candidate division
salmonella enterica
brucella suis
klebsiella pneumoniae
enterococcus faecalis
methylovorus sp
staphylococcus aureus
staphylococcus aureus
streptomyces griseoflavus
escherichia coli
brucella abortus
singulisphaera acidiphila
staphylococcus aureus
streptococcus pneumoniae
streptococcus pneumoniae
mycobacterium tuberculosis
streptococcus pneumoniae
gilliamella apicola
streptococcus agalactiae
bordetella pertussis
streptococcus pneumoniae
salmonella enterica
mycobacterium tuberculosis
streptococcus agalactiae
brachyspira hyodysenteriae
 clostridium
mycobacterium abscessus
escherichia coli
chlamydia psittaci
lactobacillus pantheris
xanthomonas euvesicatoria
klebsiella pneumoniae
bacteroides fragilis
rhizobium sp
mycobacterium tuberculosis
klebsiella pneumoniae
nocardia sp
klebsiella pneumoniae
salmonella enterica
salmonella enterica
enterobacter hormaechei
burkholderia pseudomallei
staphylococcus aureus
staphylococcus aureus
streptococcus pneumoniae
ketogulonicigenium vulgare
staphylococcus aureus
thermoanaerobacterium aotearoense
lactobacillus gasseri
acinetobacter baumannii
gardnerella vaginalis
streptococcus pneumoniae
bacillus anthracis
pseudomonas psychrotolerans
salmonella enterica
staphylococcus aureus
pseudomonas sp
streptococcus uberis
acinetobacter sp
acinetobacter baumannii
prochlorococcus marinus
methylomonas koyamae
methanosarcina mazei
streptococcus pyogenes
streptococcus agalactiae
mycobacterium tuberculosis
leptospira interrogans
enhydrobacter aerosaccus
vibrio alginolyticus
rickettsia amblyommatis
thermobifida fusca
myxococcus sp
mycobacterium tuberculosis
bacillus sp
mycobacterium tuberculosis
bordetella bronchiseptica
salmonella enterica
streptococcus pneumoniae
neisseria meningitidis
streptococcus pneumoniae
streptococcus pneumoniae
staphylococcus aureus
mycobacterium tuberculosis
salmonella enterica
mycobacterium tuberculosis
salmonella enterica
methylomonas methanica
bartonella rattimassiliensis
yersinia enterocolitica
lactococcus lactis
salmonella enterica
staphylococcus aureus
escherichia coli
paraburkholderia tropica
candidate division
lactobacillus gasseri
bordetella holmesii
streptococcus sp
vibrio cholerae
staphylococcus aureus
shigella sonnei
bacillus cereus
candidatus woesebacteria
virgibacillus sp
mycobacterium tuberculosis
yersinia pestis
bordetella bronchiseptica
providencia heimbachae
staphylococcus aureus
citrobacter freundii
cycloclasticus sp
streptococcus agalactiae
staphylococcus aureus
salmonella enterica
streptococcus pneumoniae
streptococcus pneumoniae
mycobacterium tuberculosis
listeria monocytogenes
enterobacter hormaechei
salmonella enterica
serratia marcescens
salmonella enterica
streptococcus pyogenes
staphylococcus aureus
neisseria gonorrhoeae
candidate division
streptococcus pneumoniae
staphylococcus aureus
rhodococcus fascians
streptococcus pneumoniae
staphylococcus aureus
legionella pneumophila
streptococcus pneumoniae
pseudovibrio sp
staphylococcus aureus
salmonella enterica
streptococcus pneumoniae
salmonella enterica
escherichia coli
streptococcus pyogenes
clostridium botulinum
aeromicrobium marinum
microbacterium laevaniformans
burkholderia thailandensis
terrabacter sp
bifidobacterium breve
klebsiella pneumoniae
acinetobacter sp
mycobacterium tuberculosis
streptococcus pneumoniae
mycobacterium tuberculosis
enterobacter sp
flavobacterium frigoris
escherichia coli
helicobacter pylori
salmonella enterica
listeria monocytogenes
ehrlichia chaffeensis
staphylococcus aureus
lactobacillus ozensis
mycobacterium tuberculosis
bacillus subtilis
mycobacterium tuberculosis
streptococcus agalactiae
mycobacterium cosmeticum
streptococcus pneumoniae
staphylococcus aureus
tannerella forsythia
acinetobacter baumannii
staphylococcus aureus
salmonella enterica
salmonella enterica
pseudoalteromonas piscicida
streptococcus agalactiae
salmonella enterica
mycobacterium tuberculosis
vibrio cholerae
staphylococcus aureus
mycobacterium tuberculosis
escherichia coli
streptococcus pneumoniae
acinetobacter baumannii
salmonella enterica
burkholderia pseudomallei
staphylococcus aureus
salmonella enterica
staphylococcus aureus
salmonella enterica
bordetella pertussis
streptococcus pneumoniae
enterobacter hormaechei
staphylococcus aureus
staphylococcus aureus
staphylococcus aureus
bartonella henselae
streptococcus pneumoniae
acinetobacter sp
streptococcus pneumoniae
desulfurobacterium thermolithotrophum
lactobacillus plantarum
escherichia coli
streptococcus pneumoniae
staphylococcus aureus
pseudomonas sp
mycobacterium abscessus
myroides odoratimimus
escherichia coli
kosmotoga arenicorallina
rhizobium sp
shigella sonnei
streptococcus pneumoniae
legionella spiritensis
enterococcus faecium
staphylococcus aureus
staphylococcus aureus
streptococcus pneumoniae
croceicoccus naphthovorans
ralstonia sp
prevotella scopos
shuttleworthia sp
staphylococcus aureus
staphylococcus aureus
bartonella quintana
escherichia coli
streptomyces sp
neisseria meningitidis
staphylococcus aureus
agrobacterium tumefaciens
sphingomonas sp
streptococcus pneumoniae
escherichia coli
acinetobacter baumannii
salmonella enterica
escherichia coli
pseudomonas aeruginosa
bacillus anthracis
staphylococcus aureus
escherichia coli
streptococcus mitis
streptococcus pneumoniae
staphylococcus aureus
staphylococcus aureus
listeria monocytogenes
actinobacillus pleuropneumoniae
staphylococcus aureus
klebsiella pneumoniae
salmonella enterica
mycobacterium arupense
candidatus paraburkholderia
pseudomonas aeruginosa
staphylococcus aureus
pseudomonas sp
escherichia coli
pseudomonas aeruginosa
streptococcus lutetiensis
streptococcus pneumoniae
staphylococcus aureus
streptococcus pneumoniae
lysobacter arseniciresistens
streptococcus pneumoniae
streptococcus pyogenes
staphylococcus aureus
microbacterium sp
staphylococcus aureus
escherichia coli
selenomonas sp
achromobacter arsenitoxydans
bacillus wiedmannii
candidate division
burkholderia ubonensis
streptococcus agalactiae
salmonella enterica
candidate divison
candidatus moranbacteria
streptococcus pneumoniae
pseudomonas aeruginosa
salmonella enterica
salmonella enterica
streptococcus pneumoniae
salmonella enterica
microbacterium sp
photorhabdus luminescens
mycobacterium tuberculosis
mycobacterium tuberculosis
bordetella pertussis
streptococcus pneumoniae
 enterobacter
salmonella enterica
escherichia coli
staphylococcus aureus
dissulfuribacter thermophilus
confluentimicrobium sp
escherichia coli
streptococcus equi
mycobacterium tuberculosis
candidatus sulcia
bifidobacterium longum
mycobacterium tuberculosis
mycobacterium tuberculosis
streptococcus pneumoniae
desulfovibrio sp
glaciecola punicea
 enterobacter
candidatus nitrososphaera
yersinia mollaretii
acinetobacter baumannii
shigella sonnei
staphylococcus aureus
acinetobacter sp
anaerobaculum mobile
staphylococcus aureus
staphylococcus aureus
marinobacter sp
streptococcus pneumoniae
leptospira biflexa
escherichia coli
butyrivibrio proteoclasticus
escherichia coli
salmonella enterica
mycobacterium tuberculosis
staphylococcus aureus
escherichia coli
salmonella enterica
streptococcus pneumoniae
mycobacterium tuberculosis
streptococcus pneumoniae
streptococcus equi
mycobacterium rhodesiae
phycicoccus sp
lysobacter sp
cyclobacterium marinum
escherichia coli
bifidobacterium longum
streptococcus pneumoniae
acinetobacter baumannii
escherichia coli
streptococcus pneumoniae
staphylococcus aureus
bartonella henselae
mycobacterium tuberculosis
staphylococcus aureus
staphylococcus aureus
klebsiella pneumoniae
mycobacterium tuberculosis
mycobacterium immunogenum
pseudomonas aeruginosa
campylobacter coli
thermoanaerobacterium xylanolyticum
gluconobacter japonicus
bordetella pertussis
pseudomonas fluorescens
klebsiella pneumoniae
staphylococcus aureus
corynebacterium accolens
acidiphilium multivorum
staphylococcus aureus
bifidobacterium breve
mycobacterium tuberculosis
streptococcus pneumoniae
vibrio parahaemolyticus
streptococcus pneumoniae
escherichia coli
mycobacterium tuberculosis
duganella sp
herbaspirillum sp
streptococcus pneumoniae
photorhabdus temperata
lactobacillus fabifermentans
streptococcus equi
pseudomonas fluorescens
mycobacterium tuberculosis
spiroplasma melliferum
staphylococcus aureus
escherichia coli
staphylococcus epidermidis
streptococcus pneumoniae
mycobacterium tuberculosis
mycobacterium tuberculosis
paenibacillus sp
mycobacterium tuberculosis
candidatus nomurabacteria
salmonella enterica
streptococcus pyogenes
burkholderia pseudomallei
calothrix sp
parcubacteria group
thermanaerothrix daxensis
streptococcus pneumoniae
rhodococcus rhodochrous
escherichia coli
neisseria meningitidis
mycobacterium tuberculosis
burkholderia pseudomallei
enterobacter hormaechei
mycobacterium tuberculosis
staphylococcus aureus
mycobacterium tuberculosis
escherichia coli
klebsiella pneumoniae
escherichia coli
burkholderia thailandensis
acinetobacter baumannii
streptococcus pneumoniae
acinetobacter baumannii
enterobacter cloacae
staphylococcus aureus
staphylococcus aureus
streptococcus pneumoniae
vibrio cholerae
mahella australiensis
staphylococcus aureus
escherichia coli
escherichia coli
sphingomonas sp
klebsiella pneumoniae
listeria monocytogenes
salmonella enterica
staphylococcus aureus
sulfurovum sp
staphylococcus aureus
streptococcus suis
bordetella pertussis
vibrio ichthyoenteri
helicobacter pylori
staphylococcus aureus
bacillus sp
candidatus nomurabacteria
burkholderia pseudomallei
candidate division
staphylococcus aureus
klebsiella pneumoniae
oblitimonas alkaliphila
vibrio parahaemolyticus
mycobacterium tuberculosis
streptococcus pneumoniae
lactobacillus sanfranciscensis
bacillus anthracis
streptococcus pneumoniae
stenotrophomonas maltophilia
salmonella enterica
salmonella enterica
serratia rubidaea
staphylococcus aureus
streptococcus pneumoniae
acinetobacter baumannii
desulfitobacterium hafniense
bordetella pertussis
mycobacterium tuberculosis
candidatus giovannonibacteria
candidatus nomurabacteria
staphylococcus aureus
staphylococcus aureus
candidate division
bacillus cereus
brucella pinnipedialis
streptococcus pneumoniae
staphylococcus aureus
mycobacterium tuberculosis
streptococcus pneumoniae
prochlorococcus marinus
escherichia coli
salmonella enterica
actinobacillus pleuropneumoniae
salmonella enterica
dehalococcoides mccartyi
enterococcus faecium
burkholderia pseudomallei
staphylococcus aureus
clostridium botulinum
staphylococcus aureus
enteractinococcus helveticum
salmonella enterica
leisingera sp
salmonella enterica
acinetobacter pittii
streptococcus pneumoniae
streptococcus equi
staphylococcus aureus
simonsiella muelleri
staphylococcus epidermidis
acinetobacter baumannii
shigella sonnei
lactobacillus spicheri
salmonella enterica
escherichia coli
salmonella enterica
lactobacillus mucosae
streptococcus pneumoniae
salmonella enterica
halomonas campaniensis
mycobacterium tuberculosis
escherichia coli
streptococcus pneumoniae
streptococcus thermophilus
streptococcus equi
campylobacter jejuni
parcubacteria group
salmonella enterica
shigella sonnei
yersinia enterocolitica
porphyromonas crevioricanis
staphylococcus aureus
streptococcus equi
klebsiella pneumoniae
staphylococcus aureus
salmonella enterica
shigella sonnei
oceanobacter sp
salmonella enterica
candidatus nomurabacteria
salmonella enterica
escherichia coli
streptococcus pneumoniae
prevotella oris
escherichia coli
natronobacterium gregoryi
acinetobacter baumannii
streptococcus pneumoniae
salmonella enterica
staphylococcus aureus
campylobacter fetus
leptospira borgpetersenii
mycobacterium tuberculosis
acinetobacter baumannii
mycobacterium tuberculosis
thermosulfurimonas dismutans
streptococcus pneumoniae
staphylococcus aureus
streptococcus pneumoniae
salmonella enterica
escherichia coli
enterococcus faecium
dokdonia sp
sphingomonas sp
escherichia coli
mycobacterium tuberculosis
yersinia enterocolitica
streptococcus agalactiae
escherichia coli
streptococcus pneumoniae
pasteurella multocida
streptococcus pneumoniae
mycobacterium tuberculosis
streptococcus pneumoniae
shigella sonnei
streptococcus pneumoniae
streptococcus pneumoniae
streptococcus pneumoniae
streptococcus pneumoniae
salmonella enterica
acinetobacter baumannii
gordonia malaquae
staphylococcus aureus
bacteroides fragilis
xanthomonas campestris
salmonella enterica
mycobacterium tuberculosis
mycobacterium tuberculosis
staphylococcus aureus
burkholderia vietnamiensis
vibrio cholerae
staphylococcus aureus
